"vid","hhid","enid","floor","roof","walls","water","enegry","rel_head","female_head","hh_size","n_child_5","n_child_17","n_adult","n_elder","read","sick","food_cons","nonfood_cons","farm","ar_farm","ar_farm_unit","crop","crop_other","crop_prp","livestock_now","livestock_before","drought_flood","crop_damage","trust_mem","trust_lead","assoc","health","duration","submissionday","key","area_acre","food_cons_usd","nonfood_cons_usd","area_acre_w","food_cons_usd_w","nonfood_cons_usd_w","treatment","district","district_name"
5,9501,818,1,2,1,2,1,4,0,6,0,3,2,1,1,0,1333800,365000,1,1.21408336705787,"Hectare",1,NA,1,5,3,1,1,1,1,0,0,165,"2009-02-08T12:00:49Z","sNo1196791WoX",3.00006070416835,493.506,135.05,3.00006070416835,493.506,135.05,0,2,"Bagamoyo"
5,9518,621,1,2,1,1,1,4,0,4,0,0,1,3,0,0,725400,58800,1,1,"Acre",9,NA,1,14,4,0,0,1,1,0,0,119,"2009-02-09T11:52:26Z","FIn1948879Ssu",1,268.398,21.756,1,268.398,21.756,0,2,"Bagamoyo"
5,9527,828,1,4,1,5,1,4,0,2,0,0,0,2,0,1,571272,129100,1,1.61877782274383,"Hectare",5,NA,1,1,5,1,0,NA,1,NA,0,126,"2009-02-09T11:19:49Z","iXq1384601Arz",4.00008093889114,211.37064,47.767,4.00008093889114,211.37064,47.767,0,2,"Bagamoyo"
5,9502,828,1,4,1,1,1,4,1,4,0,0,1,3,1,1,780052,68600,1,1.5,"Acre",40,"Coconut.",3,1,0,0,0,0,0,NA,0,179,"2009-02-08T12:24:57Z","Svg1454051RcC",1.5,288.61924,25.382,1.5,288.61924,25.382,0,2,"Bagamoyo"
5,9511,818,1,4,1,2,1,4,1,6,0,1,3,2,1,0,1172600,82300,1,1.01173613921489,"Hectare",34,NA,1,9,20,1,1,1,1,1,1,120,"2009-02-09T10:49:36Z","hDN1481191VEj",2.50005058680695,433.862,30.451,2.50005058680695,433.862,30.451,0,2,"Bagamoyo"
5,9512,805,1,4,1,2,1,4,0,1,0,0,0,1,0,0,345800,31100,1,1.61877782274383,"Hectare",34,NA,1,6,9,0,0,0,1,0,1,100,"2009-02-08T11:13:22Z","Uhd1272930OnE",4.00008093889114,127.946,11.507,4.00008093889114,127.946,11.507,0,2,"Bagamoyo"
5,9503,828,1,2,1,1,1,4,1,7,2,1,3,1,1,0,1293500,580701,1,1.5,"Acre",4,NA,3,15,20,1,0,0,0,0,0,181,"2009-02-08T15:50:11Z","YfY1544998IHi",1.5,478.595,214.85937,1.5,478.595,196.3479,0,2,"Bagamoyo"
5,9504,828,1,4,1,1,1,4,0,8,1,1,3,3,0,0,798252,201120,1,1.01173613921489,"Hectare",4,NA,3,10,17,0,0,1,1,0,0,177,"2009-02-09T15:02:08Z","Cwc1287370jHZ",2.50005058680695,295.35324,74.4144,2.50005058680695,295.35324,74.4144,0,2,"Bagamoyo"
5,9505,818,4,4,1,2,1,4,0,4,0,0,1,3,1,0,681200,27400,1,1,"Acre",5,NA,1,2,3,1,0,0,1,NA,1,101,"2009-02-08T14:00:07Z","Xay1286370Tui",1,252.044,10.138,1,252.044,10.138,0,2,"Bagamoyo"
5,9510,823,1,4,1,1,1,4,1,7,1,0,4,2,1,1,1337700,146900,1,0.25,"Acre",34,NA,1,4,4,1,0,0,1,0,1,137,"2009-02-09T12:36:34Z","esS1290701kAA",0.25,494.949,54.353,0.25,494.949,54.353,0,2,"Bagamoyo"
5,9508,823,1,2,5,1,1,1,0,1,0,0,0,1,0,1,215800,30600,1,0.5,"Acre",34,NA,1,2,6,1,0,1,1,0,1,92,"2009-02-09T15:00:33Z","lAF1986334DRh",0.5,79.846,11.322,0.5,79.846,11.322,0,2,"Bagamoyo"
5,9514,805,1,4,1,2,1,1,0,6,0,1,4,1,1,0,686400,39200,1,0.5,"Acre",77,NA,NA,4,6,1,1,1,1,0,0,105,"2009-02-08T13:49:40Z","pES1404439FzO",0.5,253.968,14.504,0.5,253.968,14.504,0,2,"Bagamoyo"
5,9509,823,1,4,1,1,1,4,0,9,2,3,2,2,1,0,2020200,440700,1,1,"Acre",1,NA,1,43,54,1,1,0,1,0,0,137,"2009-02-08T15:14:46Z","lCb1038857Rlu",1,747.474,163.059,1,606.10329,163.059,0,2,"Bagamoyo"
5,9525,420,1,4,1,1,1,4,0,5,1,1,1,2,1,0,1799200,157520,1,0.5,"Acre",4,NA,2,0,0,1,1,1,1,0,0,116,"2009-02-08T13:33:26Z","kWG1096008UoW",0.5,665.704,58.2824,0.5,606.10329,58.2824,0,2,"Bagamoyo"
5,9519,818,1,4,1,2,1,1,1,5,0,1,0,4,0,0,499200,87500,1,2,"Acre",4,NA,3,10,9,1,0,0,1,NA,1,145,"2009-02-09T13:54:54Z","pGf1320639dRo",2,184.704,32.375,2,184.704,32.375,0,2,"Bagamoyo"
5,9507,823,1,4,1,1,1,4,0,8,1,5,1,1,0,1,967200,301600,1,1.5,"Acre",9,NA,2,15,14,1,0,0,1,0,1,170,"2009-02-08T12:35:07Z","mQA1676481vtO",1.5,357.864,111.592,1.5,357.864,111.592,0,2,"Bagamoyo"
6,9603,823,1,2,5,5,7,2,1,6,1,3,1,1,0,1,642200,14400,1,1.5,"Acre",34,NA,1,5,5,1,1,0,0,0,0,98,"2009-05-06T14:15:00Z","GCu1809974nEa",1.5,237.614,5.328,1.5,237.614,5.328,1,1,"Kibaha"
6,9617,805,1,4,1,9,1,3,0,2,0,0,0,2,1,0,322400,82800,1,1,"Acre",77,NA,NA,6,32,1,1,1,1,0,1,99,"2009-05-07T13:10:55Z","yIT1681242GaX",1,119.288,30.636,1,119.288,30.636,1,1,"Kibaha"
6,9612,828,1,2,1,9,1,2,1,2,0,1,0,1,1,1,163800,6800,0,NA,NA,NA,NA,NA,0,10,1,0,0,0,0,0,92,"2009-05-07T13:05:49Z","MCI1046134PAh",0,60.606,2.516,0,60.606,2.516,1,1,"Kibaha"
6,9614,805,1,2,1,9,7,5,0,4,0,2,1,1,0,0,514800,1500,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,0,101,"2009-05-07T14:55:01Z","TzF1040141DQq",0,190.476,0.555,0,190.476,0.555,1,1,"Kibaha"
6,9624,420,1,2,1,7,7,1,0,3,0,1,1,1,1,0,195000,21700,1,1.21408336705787,"Hectare",77,NA,NA,0,0,0,1,0,0,NA,0,31,"2009-05-07T13:25:00Z","lhf1988538KKa",3.00006070416835,72.15,8.029,3.00006070416835,72.15,8.029,1,1,"Kibaha"
6,9620,621,1,1,1,5,7,5,1,6,2,2,1,1,0,1,371800,33600,1,2,"Acre",1,NA,1,0,0,1,0,1,0,0,NA,121,"2009-05-07T12:56:48Z","cEQ1503427rDY",2,137.566,12.432,2,137.566,12.432,1,1,"Kibaha"
6,9627,818,1,2,1,9,7,2,0,2,0,1,0,1,1,1,384800,43000,1,1,"Acre",1,NA,1,0,0,1,1,0,1,0,1,81,"2009-05-07T16:19:56Z","phI1964165bfo",1,142.376,15.91,1,142.376,15.91,1,1,"Kibaha"
6,9601,621,1,1,1,5,7,2,1,3,1,1,1,0,0,1,124800,17400,1,1,"Acre",1,NA,1,0,0,1,0,1,1,0,0,91,"2009-05-06T14:45:40Z","eUG1975638FsI",1,46.176,6.438,1,46.176,6.438,1,1,"Kibaha"
6,9606,818,1,2,1,5,7,1,0,4,1,1,1,1,1,0,70200,13200,1,2,"Acre",1,NA,1,0,0,1,1,0,1,0,1,94,"2009-05-07T14:27:45Z","twK1079216qJy",2,25.974,4.884,2,38.36456,4.884,1,1,"Kibaha"
6,9605,828,1,1,1,5,7,5,1,4,3,0,1,0,0,1,106600,31300,1,1,"Acre",1,NA,1,0,0,1,0,0,1,NA,0,104,"2009-05-06T17:33:56Z","NgG1609888Ysk",1,39.442,11.581,1,39.442,11.581,1,1,"Kibaha"
6,9608,828,1,2,1,9,1,1,0,5,2,1,2,0,1,1,540800,99300,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,98,"2009-05-07T15:21:44Z","XjY1794461TqF",0,200.096,36.741,0,200.096,36.741,1,1,"Kibaha"
6,9613,823,1,2,1,9,1,1,0,1,0,0,1,0,1,1,208000,2300,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,1,91,"2009-05-07T12:53:37Z","NMq1435906hvp",0,76.96,0.851,0,76.96,0.851,1,1,"Kibaha"
6,9604,823,1,2,5,9,7,2,1,4,0,3,0,1,0,1,296400,31300,1,0.5,"Acre",77,NA,NA,0,0,1,0,0,1,0,0,123,"2009-05-06T16:35:00Z","Ren1874847liW",0.5,109.668,11.581,0.5,109.668,11.581,1,1,"Kibaha"
6,9610,805,1,1,1,7,7,5,1,3,0,1,2,0,0,0,546000,1900,1,2,"Acre",11,NA,1,8,10,1,0,1,1,0,0,104,"2009-05-06T15:45:16Z","Wfk1587649eDT",2,202.02,0.703,2,202.02,0.703,1,1,"Kibaha"
6,9615,823,1,2,1,9,1,2,0,6,1,2,3,0,1,1,611000,46800,0,NA,NA,NA,NA,NA,3,3,0,0,1,1,0,0,116,"2009-05-07T15:00:00Z","Psg1053016SAE",0,226.07,17.316,0,226.07,17.316,1,1,"Kibaha"
6,9618,818,1,2,1,5,7,6,0,2,1,0,0,1,0,0,429000,0,1,0.75,"Acre",77,NA,NA,0,0,1,0,1,1,0,1,72,"2009-05-06T15:33:35Z","uJN1423030YsB",0.75,158.73,0,0.75,158.73,0.555,1,1,"Kibaha"
6,9621,420,1,4,1,9,1,1,0,4,0,1,3,0,1,0,293800,41800,0,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,1,58,"2009-05-07T16:13:31Z","yqG1671289okI",0,108.706,15.466,0,108.706,15.466,1,1,"Kibaha"
6,9602,621,1,1,1,7,7,1,0,5,1,2,2,0,0,0,130000,48100,1,1,"Acre",8,NA,1,0,0,1,0,1,1,1,1,93,"2009-05-06T12:33:33Z","Anm1035756oSs",1,48.1,17.797,1,48.1,17.797,1,1,"Kibaha"
6,9619,818,1,2,1,5,7,6,1,7,1,5,1,0,0,0,494000,53700,1,2,"Acre",11,NA,1,5,7,1,1,1,1,0,1,110,"2009-05-06T13:05:47Z","neU1233730Uly",2,182.78,19.869,2,182.78,19.869,1,1,"Kibaha"
6,9611,828,1,1,5,9,1,2,0,6,2,2,2,0,1,1,678340,126800,1,1.61877782274383,"Hectare",1,NA,1,1,4,1,1,1,1,1,1,115,"2009-05-06T14:39:42Z","EDE1792946MME",4.00008093889114,250.9858,46.916,4.00008093889114,250.9858,46.916,1,1,"Kibaha"
6,9609,805,1,1,5,7,7,5,1,6,1,4,0,1,0,0,1107600,7200,1,2,"Acre",77,NA,NA,3,7,1,1,1,1,0,1,101,"2009-05-06T13:10:09Z","Hfr1814437AYf",2,409.812,2.664,2,409.812,2.664,1,1,"Kibaha"
6,9616,621,1,4,1,9,1,1,0,6,2,2,1,1,0,0,1718600,57200,1,2,"Acre",11,NA,1,8,20,1,1,1,0,0,0,112,"2009-05-07T15:23:17Z","OBU1696757ioJ",2,635.882,21.164,2,606.10329,21.164,1,1,"Kibaha"
7,9721,805,1,2,1,4,1,4,0,7,0,2,4,1,1,0,1752400,85500,1,4.04694455685957,"Hectare",41,"Sesame",3,5,20,1,1,1,1,1,1,131,"2009-03-22T15:04:02Z","yZO1902066uBB",10.0002023472278,648.388,31.635,5.00010117361393,606.10329,31.635,1,2,"Bagamoyo"
7,9701,420,1,4,1,5,7,4,1,4,0,3,1,0,0,1,226200,20200,1,1,"Acre",34,NA,1,0,20,1,1,1,1,1,1,98,"2009-03-24T13:15:30Z","AmC1872085XJE",1,83.694,7.474,1,83.694,7.474,1,2,"Bagamoyo"
7,9720,805,1,2,1,7,1,4,0,4,0,1,2,1,1,1,1586000,86200,1,2,"Acre",5,NA,1,2,3,1,1,1,1,0,0,125,"2009-03-24T11:46:25Z","dxn1122819FYQ",2,586.82,31.894,2,586.82,31.894,1,2,"Bagamoyo"
7,9704,818,1,2,1,5,1,4,0,5,0,1,3,1,1,0,590252,140201,1,1.61877782274383,"Hectare",41,"Sesame",3,8,20,1,1,1,1,0,1,146,"2009-03-22T11:38:52Z","Vid1659634DdJ",4.00008093889114,218.39324,51.87437,4.00008093889114,218.39324,51.87437,1,2,"Bagamoyo"
7,9723,828,1,1,1,5,1,4,1,1,0,0,0,1,0,1,170040,0,1,0.25,"Acre",77,NA,NA,0,0,0,1,0,0,NA,NA,84,"2009-03-24T11:56:14Z","EeX1218626Oxb",0.25,62.9148,0,0.25,62.9148,0.555,1,2,"Bagamoyo"
7,9716,823,1,4,1,5,1,4,0,3,0,1,1,1,1,0,492700,24830,1,1.5,"Acre",1,NA,1,2,2,1,0,1,1,0,1,92,"2009-03-22T10:36:29Z","QnH1132931snk",1.5,182.299,9.1871,1.5,182.299,9.1871,1,2,"Bagamoyo"
7,9718,818,1,4,1,10,1,4,0,2,0,0,0,2,0,1,764400,44801,1,0.5,"Acre",11,NA,3,0,0,0,1,1,0,1,0,125,"2009-03-22T13:59:41Z","inv1025174Fvr",0.5,282.828,16.57637,0.5,282.828,16.57637,1,2,"Bagamoyo"
7,9710,805,1,2,1,7,1,4,0,2,0,0,1,1,1,0,310050,61100,1,0.5,"Acre",41,"Sesame",3,4,2,1,0,0,1,0,1,146,"2009-03-22T12:08:01Z","uqH1546074Zek",0.5,114.7185,22.607,0.5,114.7185,22.607,1,2,"Bagamoyo"
7,9714,420,1,4,1,5,1,4,1,6,1,2,2,1,1,1,553800,59200,1,2,"Acre",5,NA,1,4,10,1,1,0,0,0,0,98,"2009-03-22T12:46:40Z","IBw1518321LcY",2,204.906,21.904,2,204.906,21.904,1,2,"Bagamoyo"
7,9702,621,1,2,1,4,1,4,1,4,0,1,2,1,1,1,643240,85600,1,1.61877782274383,"Hectare",11,NA,1,0,7,0,1,1,0,0,1,119,"2009-03-24T13:29:25Z","rlK1335887nqZ",4.00008093889114,237.9988,31.672,4.00008093889114,237.9988,31.672,1,2,"Bagamoyo"
7,9705,818,1,2,1,4,1,4,1,2,0,0,0,2,0,0,639600,39050,1,1.5,"Acre",41,"Sesame",3,1,10,0,1,1,1,1,1,95,"2009-03-24T13:54:48Z","aSB1705327uRU",1.5,236.652,14.4485,1.5,236.652,14.4485,1,2,"Bagamoyo"
7,9708,818,4,4,4,5,1,2,1,4,0,2,2,0,1,0,426400,273600,1,0.930797228780366,"Hectare",34,NA,1,0,3,1,1,0,1,0,1,130,"2009-03-24T11:20:12Z","CmR1432372Vce",2.30004649217772,157.768,101.232,2.30004649217772,157.768,101.232,1,2,"Bagamoyo"
7,9727,420,1,2,1,5,1,4,1,4,0,2,1,1,0,0,806000,56000,1,1.21408336705787,"Hectare",34,NA,2,0,8,1,1,1,1,0,0,79,"2009-03-24T11:28:38Z","auO1859375Bwa",3.00006070416835,298.22,20.72,3.00006070416835,298.22,20.72,1,2,"Bagamoyo"
7,9717,823,1,2,1,5,1,4,0,2,0,0,0,2,1,1,247000,15100,1,1,"Acre",41,"Sesame",3,0,15,0,1,0,1,1,1,107,"2009-03-24T13:11:50Z","Egi1883910xEu",1,91.39,5.587,1,91.39,5.587,1,2,"Bagamoyo"
7,9715,420,1,2,5,5,1,4,0,3,0,0,1,2,1,0,367900,27900,1,2,"Acre",5,NA,1,6,20,1,1,0,1,NA,1,94,"2009-03-22T11:00:00Z","YZt1177938qqc",2,136.123,10.323,2,136.123,10.323,1,2,"Bagamoyo"
7,9706,805,1,2,1,7,1,4,0,8,0,3,4,1,1,1,925600,47800,1,1.21408336705787,"Hectare",41,"Sesame",3,0,5,0,1,0,0,0,1,140,"2009-03-24T14:51:46Z","TXb1374051LNN",3.00006070416835,342.472,17.686,3.00006070416835,342.472,17.686,1,2,"Bagamoyo"
7,9713,828,1,2,1,5,1,4,0,8,2,1,3,2,1,1,663000,33227,1,1.21408336705787,"Hectare",5,NA,1,5,20,1,1,1,1,NA,NA,184,"2009-03-22T13:45:56Z","IWS1811776AKc",3.00006070416835,245.31,12.29399,3.00006070416835,245.31,12.29399,1,2,"Bagamoyo"
7,9709,823,1,4,1,5,1,4,0,8,2,1,2,3,1,1,1141400,53400,1,1.82112505058681,"Hectare",5,NA,1,0,5,1,1,0,0,0,0,122,"2009-03-22T12:56:40Z","OEZ1731201viR",4.50009105625254,422.318,19.758,4.50009105625254,422.318,19.758,1,2,"Bagamoyo"
7,9719,828,1,4,1,4,1,4,1,1,0,0,0,1,0,0,564200,102800,1,1.21408336705787,"Hectare",32,NA,1,0,0,1,1,1,0,NA,NA,87,"2009-03-22T10:27:09Z","lGL1282395eJY",3.00006070416835,208.754,38.036,3.00006070416835,208.754,38.036,1,2,"Bagamoyo"
7,9712,621,1,2,1,4,1,4,0,4,0,2,0,2,0,0,596700,210700,1,1.61877782274383,"Hectare",5,NA,1,0,0,0,1,1,1,0,1,135,"2009-03-24T11:07:08Z","oEE1005576fQK",4.00008093889114,220.779,77.959,4.00008093889114,220.779,77.959,1,2,"Bagamoyo"
7,9707,823,1,2,1,5,1,4,1,6,0,2,2,2,1,0,1089400,32800,1,1.41643059490085,"Hectare",41,"Sesame",3,10,10,1,0,0,0,NA,1,162,"2009-03-24T11:20:00Z","qVx1306081fGk",3.50007082152975,403.078,12.136,3.50007082152975,403.078,12.136,1,2,"Bagamoyo"
7,9726,828,4,4,5,5,1,4,0,1,0,0,0,1,1,1,618800,287100,1,1,"Acre",21,NA,3,0,0,0,1,1,1,0,1,69,"2009-03-24T09:56:33Z","isR1834693SPK",1,228.956,106.227,1,228.956,106.227,1,2,"Bagamoyo"
8,9804,827,1,1,1,1,1,1,1,1,0,0,0,1,0,0,93860,23700,1,0.5,"Acre",8,NA,1,0,0,0,1,1,1,NA,1,85,"2009-05-05T11:03:31Z","yNm1420899cro",0.5,34.7282,8.769,0.5,38.36456,8.769,0,1,"Kibaha"
8,9820,612,1,1,1,1,7,5,1,2,0,1,0,1,0,0,286000,82500,1,0.25,"Acre",77,NA,NA,9,12,0,0,1,1,NA,0,62,"2009-05-05T11:23:06Z","lhu1697028PYE",0.25,105.82,30.525,0.25,105.82,30.525,0,1,"Kibaha"
8,9805,620,1,1,5,1,7,3,0,1,0,0,0,1,0,0,951600,96500,1,0.5,"Acre",39,NA,3,0,8,1,0,1,1,NA,1,93,"2009-05-04T14:14:48Z","bhq1425856Xbl",0.5,352.092,35.705,0.5,352.092,35.705,0,1,"Kibaha"
8,9812,619,1,1,1,2,1,3,1,5,0,1,2,2,0,0,949000,139100,1,2,"Acre",39,NA,3,21,7,0,0,0,1,0,1,94,"2009-05-04T14:24:27Z","ilg1798702rBr",2,351.13,51.467,2,351.13,51.467,0,1,"Kibaha"
8,9807,814,1,4,4,1,1,2,1,4,0,3,1,0,0,0,265200,40000,0,NA,NA,NA,NA,NA,0,28,0,0,1,1,0,1,93,"2009-05-04T14:31:51Z","iNv1343246Hfe",0,98.124,14.8,0,98.124,14.8,0,1,"Kibaha"
8,9825,620,1,1,1,1,1,4,1,2,0,1,0,1,1,0,322400,51500,1,1,"Acre",39,NA,3,0,0,0,0,1,1,0,1,92,"2009-05-05T14:49:00Z","XNv1171094WhL",1,119.288,19.055,1,119.288,19.055,0,1,"Kibaha"
8,9816,814,1,4,1,1,1,4,1,1,0,0,0,1,0,1,106600,10200,1,0.200000002980232,"Acre",77,NA,NA,0,0,0,0,1,1,0,1,59,"2009-05-04T11:29:34Z","EBS1438617unv",0.200000002980232,39.442,3.774,0.200000002980232,39.442,3.774,0,1,"Kibaha"
8,9817,815,1,1,1,2,1,2,0,4,1,0,2,1,1,1,527800,147630,1,1.5,"Acre",39,NA,3,0,0,1,1,0,1,NA,1,94,"2009-05-04T14:11:00Z","vTg1765894Jgj",1.5,195.286,54.6231,1.5,195.286,54.6231,0,1,"Kibaha"
8,9801,620,1,4,1,1,1,4,0,5,1,1,1,2,1,0,821600,163200,1,1.21408336705787,"Hectare",39,NA,3,0,0,0,1,1,1,0,1,110,"2009-05-05T12:58:00Z","KbP1870534DLm",3.00006070416835,303.992,60.384,3.00006070416835,303.992,60.384,0,1,"Kibaha"
8,9814,815,1,1,1,2,1,1,0,3,0,0,2,1,1,1,986180,66540,1,2.42816673411574,"Hectare",39,NA,3,20,15,1,1,0,1,0,1,90,"2009-05-04T12:28:26Z","UvQ1346233aTo",6.0001214083367,364.8866,24.6198,5.00010117361393,364.8866,24.6198,0,1,"Kibaha"
8,9819,612,1,1,1,1,5,5,1,2,0,1,0,1,0,1,286000,57700,1,1,"Acre",77,NA,NA,5,20,0,0,1,1,1,1,73,"2009-05-05T12:44:16Z","pBv1593820nCo",1,105.82,21.349,1,105.82,21.349,0,1,"Kibaha"
8,9809,620,1,1,5,5,7,4,0,1,0,0,0,1,0,0,180440,41220,1,1,"Acre",39,NA,3,0,0,0,0,1,1,0,1,83,"2009-05-04T12:20:05Z","LDm1033190aXn",1,66.7628,15.2514,1,66.7628,15.2514,0,1,"Kibaha"
8,9802,827,1,1,1,1,1,4,0,1,0,0,0,1,0,1,183820,20300,1,1,"Acre",5,NA,3,0,0,0,1,0,1,NA,1,81,"2009-05-04T11:43:57Z","agN1256434PIS",1,68.0134,7.511,1,68.0134,7.511,0,1,"Kibaha"
8,9818,827,1,1,1,1,7,1,0,1,0,0,0,1,0,0,65520,800,1,0.25,"Acre",41,"Sesame",3,0,0,0,0,0,1,0,0,82,"2009-05-04T13:24:49Z","dmd1975413aQh",0.25,24.2424,0.296,0.25,38.36456,0.555,0,1,"Kibaha"
8,9803,815,1,1,1,2,7,6,0,3,0,0,1,2,0,0,273000,33300,1,2,"Acre",39,NA,3,3,9,1,1,1,1,NA,0,87,"2009-05-05T14:46:53Z","klr1402810crr",2,101.01,12.321,2,101.01,12.321,0,1,"Kibaha"
8,9813,814,1,4,1,2,1,4,0,1,0,0,0,1,0,0,83200,105540,1,1,"Acre",39,NA,3,0,0,1,0,1,1,1,1,72,"2009-05-04T12:46:54Z","hDz1461563IrS",1,30.784,39.0498,1,38.36456,39.0498,0,1,"Kibaha"
8,9823,827,1,4,1,1,1,2,0,3,0,1,0,2,1,1,104000,800,1,1,"Acre",34,NA,1,0,0,1,0,0,0,0,1,99,"2009-05-05T12:52:35Z","kCy1864866bfi",1,38.48,0.296,1,38.48,0.555,0,1,"Kibaha"
8,9815,612,1,1,1,2,1,2,0,2,0,0,0,2,0,1,579800,61500,1,1,"Acre",39,NA,3,4,20,0,0,1,1,1,1,62,"2009-05-04T12:37:16Z","GEf1310418Ohu",1,214.526,22.755,1,214.526,22.755,0,1,"Kibaha"
8,9811,619,1,1,1,2,1,3,1,1,0,0,0,1,0,1,98800,37100,1,2,"Acre",39,NA,3,0,0,1,0,1,1,NA,1,50,"2009-05-04T11:32:08Z","zQd1416084pAW",2,36.556,13.727,2,38.36456,13.727,0,1,"Kibaha"
8,9824,815,1,1,1,2,1,1,0,4,0,1,1,2,0,1,471120,112320,1,1.5,"Acre",39,NA,3,3,0,1,1,0,1,0,1,89,"2009-05-05T11:48:32Z","Hxe1396347IWV",1.5,174.3144,41.5584,1.5,174.3144,41.5584,0,1,"Kibaha"
8,9808,612,1,1,1,1,1,2,0,2,0,0,1,1,0,0,390000,75000,1,1.21408336705787,"Hectare",8,NA,3,6,6,1,0,0,1,0,1,69,"2009-05-04T13:57:28Z","kaG1653095MFL",3.00006070416835,144.3,27.75,3.00006070416835,144.3,27.75,0,1,"Kibaha"
8,9822,619,1,1,1,2,7,4,0,1,0,0,0,1,0,0,858000,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,1,51,"2009-05-04T12:30:44Z","ZGY1221455wKX",0,317.46,0,0,317.46,0.555,0,1,"Kibaha"
9,9909,619,1,2,1,5,1,4,1,3,0,1,1,1,0,0,521040,56900,1,2,"Acre",9,NA,1,6,12,1,1,1,1,0,1,70,"2009-02-12T12:42:32Z","fBl1434927RWM",2,192.7848,21.053,2,192.7848,21.053,0,2,"Bagamoyo"
9,9916,815,1,4,1,5,1,4,0,10,1,5,2,2,1,1,3117400,494640,1,1.5,"Acre",3,NA,1,4,19,1,0,0,0,0,0,161,"2009-02-11T13:18:55Z","WXE1219761Sxz",1.5,1153.438,183.0168,1.5,606.10329,183.0168,0,2,"Bagamoyo"
9,9901,814,1,2,1,5,1,4,0,4,0,0,3,1,1,1,731120,304500,1,0.5,"Acre",5,NA,1,0,3,0,1,0,0,1,1,108,"2009-02-11T12:55:47Z","tAB1352008kFw",0.5,270.5144,112.665,0.5,270.5144,112.665,0,2,"Bagamoyo"
9,9918,620,1,2,1,1,1,4,0,5,0,3,2,0,1,0,1313000,406550,1,2,"Acre",1,NA,1,17,24,0,0,1,1,0,0,148,"2009-02-11T13:50:18Z","uhj1303171IDb",2,485.81,150.4235,2,485.81,150.4235,0,2,"Bagamoyo"
9,9904,612,1,2,1,3,1,4,1,2,0,0,0,2,1,1,270400,89500,1,2,"Acre",5,NA,1,2,7,0,1,0,1,0,0,93,"2009-02-12T11:50:20Z","Qyk1095174rFf",2,100.048,33.115,2,100.048,33.115,0,2,"Bagamoyo"
9,9921,827,1,2,1,5,1,4,0,1,0,0,1,0,0,0,301600,84100,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,79,"2009-02-11T14:24:01Z","ORA1148001Ilz",0,111.592,31.117,0,111.592,31.117,0,2,"Bagamoyo"
9,9902,814,1,2,1,5,1,4,0,3,1,0,1,1,0,0,891800,129700,1,1,"Acre",34,NA,1,10,25,1,0,0,0,1,1,109,"2009-02-12T11:29:05Z","iOH1744689yNZ",1,329.966,47.989,1,329.966,47.989,0,2,"Bagamoyo"
9,9913,619,4,4,1,5,1,4,0,3,0,1,0,2,0,0,397800,593000,1,6.07041683528936,"Hectare",1,NA,1,1,5,1,0,0,0,0,0,78,"2009-02-11T12:45:18Z","fcE1872710Ndq",15.0003035208418,147.186,219.41,5.00010117361393,147.186,196.3479,0,2,"Bagamoyo"
9,9910,620,1,2,1,5,1,1,0,5,0,3,1,1,1,0,1027000,173700,1,1,"Acre",1,NA,1,5,1,0,0,1,1,0,1,107,"2009-02-11T15:51:59Z","gan1823385vFh",1,379.99,64.269,1,379.99,64.269,0,2,"Bagamoyo"
9,9905,815,1,2,1,1,1,4,1,1,0,0,0,1,0,1,212160,124750,1,0.25,"Acre",34,NA,1,0,0,1,1,0,1,0,0,62,"2009-02-11T14:38:31Z","lBp1864517eHo",0.25,78.4992,46.1575,0.25,78.4992,46.1575,0,2,"Bagamoyo"
9,9911,814,4,2,1,1,1,4,0,9,0,4,3,2,0,1,2295800,655800,1,2,"Acre",9,NA,1,3,17,1,1,1,0,1,1,179,"2009-02-11T16:13:00Z","kHc1870692SwH",2,849.446,242.646,2,606.10329,196.3479,0,2,"Bagamoyo"
9,9920,612,1,4,1,5,1,4,0,5,0,2,2,1,1,0,1086020,331400,1,1.5,"Acre",5,NA,1,4,5,0,1,0,1,0,0,145,"2009-02-11T15:37:19Z","hzZ1246144EoE",1.5,401.8274,122.618,1.5,401.8274,122.618,0,2,"Bagamoyo"
9,9914,612,4,2,1,5,1,4,1,2,0,0,0,2,1,1,260000,47300,1,1,"Acre",5,NA,2,0,20,1,1,1,1,NA,0,62,"2009-02-12T13:26:17Z","UQb1571012MgA",1,96.2,17.501,1,96.2,17.501,0,2,"Bagamoyo"
9,9906,619,1,2,1,5,1,4,0,5,1,0,3,1,1,0,764400,128600,1,2.02347227842979,"Hectare",9,NA,1,3,8,1,1,0,1,0,0,90,"2009-02-12T11:22:00Z","JSK1508548Ump",5.00010117361393,282.828,47.582,5.00010117361393,282.828,47.582,0,2,"Bagamoyo"
